Tiempo,target_lineal_x,target_lineal_y,target_w,odom_lineal_x,odom_lineal_y,odom_w,enc_lineal_x,enc_lineal_y,enc_w
1601917400.028407,0.000000,0.000000,0.000000,-0.004798,0.000038,-0.015799,0.000000,0.000000,0.000000
1601917400.128339,0.000000,0.000000,0.000000,0.020700,0.000239,0.023057,0.000000,0.000000,0.000000
1601917400.228978,0.000000,0.000000,0.000000,0.033419,-0.000007,-0.000437,0.000000,0.000000,0.000000
1601917400.328801,0.000000,0.000000,0.000000,0.033419,-0.000007,-0.000437,0.000000,0.000000,0.000000
1601917400.428403,0.000000,0.000000,0.000000,0.085706,0.000673,0.015711,0.000000,0.000000,0.000000
1601917400.528413,0.000000,0.000000,0.000000,0.085706,0.000673,0.015711,0.000000,0.000000,0.000000
1601917400.628519,0.000000,0.000000,0.000000,-0.008595,0.000053,-0.012339,0.000000,0.000000,0.000000
1601917400.728495,0.000000,0.000000,0.000000,-0.008595,0.000053,-0.012339,0.000000,0.000000,0.000000
1601917400.828680,0.000000,0.000000,0.800000,0.030134,0.000063,0.004179,0.000000,0.000000,0.000000
1601917400.928597,0.000000,0.000000,0.800000,0.030134,0.000063,0.004179,0.000920,0.000000,0.440401
1601917401.028983,0.000000,0.000000,0.800000,0.001767,0.000013,0.015085,0.018323,0.000000,1.244036
1601917401.128719,0.000000,0.000000,0.800000,0.001767,0.000013,0.015085,0.016481,0.000000,1.079478
1601917401.228405,0.000000,0.000000,0.800000,0.188967,0.049945,0.516792,0.008229,0.000000,0.591879
1601917401.328387,0.000000,0.000000,0.800000,0.188967,0.049945,0.516792,0.006402,0.000000,0.620937
1601917401.428675,0.000000,0.000000,0.800000,-0.031182,-0.008616,0.539147,0.011013,0.000000,0.888776
1601917401.528445,0.000000,0.000000,0.800000,-0.031182,-0.008616,0.539147,0.010062,0.000000,0.977359
1601917401.628560,0.000000,0.000000,0.800000,0.042403,0.010515,0.486130,0.013710,0.000000,0.803351
1601917401.728654,0.000000,0.000000,0.800000,0.042403,0.010515,0.486130,0.009180,0.000000,0.715085
1601917401.828396,0.000000,0.000000,0.800000,-0.055647,-0.020677,0.711533,0.010081,0.000000,0.786205
1601917401.929032,0.000000,0.000000,0.800000,-0.055647,-0.020677,0.711533,0.004576,0.000000,0.842981
1601917402.028608,0.000000,0.000000,0.800000,-0.055647,-0.020677,0.711533,0.004520,0.000000,0.746912
1601917402.128643,0.000000,0.000000,0.800000,0.050934,0.016861,0.639370,-0.000000,0.000000,0.661755
1601917402.228437,0.000000,0.000000,0.800000,0.050934,0.016861,0.639370,0.006438,0.000000,0.730951
1601917402.328526,0.000000,0.000000,0.800000,-0.106473,-0.027808,0.510936,0.003663,0.000000,0.867454
1601917402.428601,0.000000,0.000000,0.800000,-0.106473,-0.027808,0.510936,0.004565,0.000000,0.792821
1601917402.529518,0.000000,0.000000,0.800000,0.158811,0.053856,0.653902,0.007319,0.000000,0.674081
1601917402.628712,0.000000,0.000000,0.800000,0.158811,0.053856,0.653902,0.016552,0.000000,0.706619
1601917402.728365,0.000000,0.000000,0.800000,-0.051105,-0.014769,0.562648,0.010069,0.000000,0.852732
1601917402.829216,0.000000,0.000000,0.800000,-0.051105,-0.014769,0.562648,0.010058,0.000000,0.813264
1601917402.929084,0.000000,0.000000,0.800000,-0.051105,-0.014769,0.562648,0.020179,0.000000,0.695153
1601917403.028346,0.000000,0.000000,0.800000,-0.046198,-0.013857,0.582824,0.018302,0.000000,0.732070
1601917403.128386,0.000000,0.000000,0.800000,-0.046198,-0.013857,0.582824,0.009149,0.000000,0.741563
1601917403.229004,0.000000,0.000000,0.800000,0.111114,0.027628,0.487415,0.003656,0.000000,0.769709
1601917403.328578,0.000000,0.000000,0.800000,0.111114,0.027628,0.487415,0.000000,0.000000,0.732964
1601917403.428447,0.000000,0.000000,0.800000,0.062896,0.018909,0.584087,0.004598,0.000000,0.788983
1601917403.528426,0.000000,0.000000,0.800000,0.062896,0.018909,0.584087,0.009102,0.000000,0.843170
1601917403.628447,0.000000,0.000000,0.800000,-0.039858,-0.011650,0.568731,0.002754,0.000000,0.768295
1601917403.728472,0.000000,0.000000,0.800000,-0.039858,-0.011650,0.568731,0.010096,0.000000,0.681126
1601917403.828828,0.000000,0.000000,0.800000,-0.091663,-0.031819,0.668230,0.007322,0.000000,0.770754
1601917403.928771,0.000000,0.000000,0.800000,0.034395,0.009349,0.530781,0.006408,0.000000,0.833480
1601917404.028910,0.000000,0.000000,0.800000,0.034395,0.009349,0.530781,0.004582,0.000000,0.815145
1601917404.128546,0.000000,0.000000,0.800000,0.133414,0.045307,0.654758,0.007324,0.000000,0.790268
1601917404.228388,0.000000,0.000000,0.000000,0.009894,0.003178,0.621558,0.013721,0.000000,0.746222
1601917404.328379,0.000000,0.000000,0.000000,0.009894,0.003178,0.621558,0.090740,0.000000,0.082008
1601917404.428807,0.000000,0.000000,0.000000,-0.032561,-0.011230,0.664233,0.018291,0.000000,-0.038507
1601917404.528573,0.000000,0.000000,0.000000,-0.032561,-0.011230,0.664233,0.013737,0.000000,-0.024100
1601917404.628358,0.000000,0.000000,0.000000,-0.298937,-0.012359,0.082638,0.000000,0.000000,0.000000
1601917404.728318,0.000000,0.000000,0.000000,0.070245,-0.002317,-0.065941,0.000000,0.000000,0.000000
1601917404.829381,0.000000,0.000000,0.000000,0.070245,-0.002317,-0.065941,0.000000,0.000000,0.000000
1601917404.929061,0.000000,0.000000,0.000000,0.070245,-0.002317,-0.065941,0.000000,0.000000,0.000000
1601917405.028338,0.000000,0.000000,0.000000,0.030244,-0.000002,-0.000145,0.000000,0.000000,0.000000
1601917405.128305,0.000000,0.000000,0.000000,0.030244,-0.000002,-0.000145,0.000000,0.000000,0.000000
1601917405.228811,0.000000,0.000000,0.000000,0.025325,-0.000260,-0.020556,0.000000,0.000000,0.000000
1601917405.328551,0.000000,0.000000,0.000000,-0.021417,0.000056,-0.005212,0.000000,0.000000,0.000000
1601917405.429128,0.000000,0.000000,0.000000,-0.006301,-0.000063,0.020135,0.000000,0.000000,0.000000
1601917405.528574,0.000000,0.000000,0.000000,-0.006301,-0.000063,0.020135,0.000000,0.000000,0.000000
1601917405.628373,0.000000,0.000000,0.000000,-0.001395,0.000011,-0.015819,0.000000,0.000000,0.000000
1601917405.728320,0.000000,0.000000,0.000000,-0.001395,0.000011,-0.015819,0.000000,0.000000,0.000000
1601917405.829428,0.000000,0.000000,0.000000,-0.012249,0.000023,-0.003818,0.000000,0.000000,0.000000
1601917405.928969,0.000000,0.000000,0.000000,-0.012249,0.000023,-0.003818,0.000000,0.000000,0.000000
1601917406.028369,0.000000,0.000000,0.000000,-0.009852,-0.000029,0.005967,0.000000,0.000000,0.000000
1601917406.128346,0.000000,0.000000,0.000000,-0.009852,-0.000029,0.005967,0.000000,0.000000,0.000000
1601917406.229007,0.000000,0.000000,0.000000,-0.002318,0.000007,-0.006109,0.000000,0.000000,0.000000
1601917406.328523,0.000000,0.000000,0.000000,-0.002318,0.000007,-0.006109,0.000000,0.000000,0.000000
1601917406.428769,0.000000,0.000000,0.000000,0.016257,-0.000098,-0.012012,0.000000,0.000000,0.000000
1601917406.528478,0.000000,0.000000,0.000000,0.016257,-0.000098,-0.012012,0.000000,0.000000,0.000000
1601917406.629112,0.000000,0.000000,0.000000,-0.005254,0.000029,-0.011162,0.000000,0.000000,0.000000
1601917406.728771,0.000000,0.000000,0.000000,-0.005254,0.000029,-0.011162,0.000000,0.000000,0.000000
1601917406.828668,0.000000,0.000000,0.000000,0.005837,0.000051,0.017406,0.000000,0.000000,0.000000
1601917406.929020,0.000000,0.000000,0.000000,0.005837,0.000051,0.017406,0.000000,0.000000,0.000000
1601917407.028512,0.000000,0.000000,0.000000,0.005837,0.000051,0.017406,0.000000,0.000000,0.000000
1601917407.128467,0.000000,0.000000,0.000000,-0.007486,-0.000032,0.008547,0.000000,0.000000,0.000000
1601917407.228433,0.000000,0.000000,0.000000,0.013448,-0.000081,-0.012110,0.000000,0.000000,0.000000
1601917407.329574,0.000000,0.000000,-0.800000,-0.008637,-0.000102,0.023653,0.000000,0.000000,0.000000
1601917407.428584,0.000000,0.000000,-0.800000,-0.008637,-0.000102,0.023653,-0.005493,0.000000,-0.472196
1601917407.528557,0.000000,0.000000,-0.800000,-0.011700,0.000054,-0.009276,-0.020189,0.000000,-1.284759
1601917407.628959,0.000000,0.000000,-0.800000,-0.011700,0.000054,-0.009276,-0.010020,0.000000,-1.088298
1601917407.729193,0.000000,0.000000,0.000000,-0.209924,0.103165,-0.913554,-0.004601,0.000000,-0.605426
1601917407.828840,0.000000,0.000000,-0.800000,0.193836,-0.079706,-0.780256,0.045732,0.000000,0.028883
1601917407.928911,0.000000,0.000000,-0.800000,0.193836,-0.079706,-0.780256,-0.015566,0.000000,-0.322896
1601917408.028664,0.000000,0.000000,-0.800000,0.193836,-0.079706,-0.780256,-0.042139,0.000000,-1.060710
1601917408.129118,0.000000,0.000000,-0.800000,-0.167168,0.013206,-0.157664,-0.012813,0.000000,-0.867047
1601917408.228318,0.000000,0.000000,-0.800000,-0.167168,0.013206,-0.157664,0.001821,0.000000,-0.690011
1601917408.331304,0.000000,0.000000,-0.800000,-0.168985,0.073671,-0.822244,-0.003689,0.000000,-0.708669
1601917408.428579,0.000000,0.000000,-0.800000,-0.168985,0.073671,-0.822244,-0.013739,0.000000,-0.766482
1601917408.528328,0.000000,0.000000,-0.800000,-0.028942,0.008513,-0.572128,-0.009159,0.000000,-0.694172
1601917408.628886,0.000000,0.000000,-0.800000,-0.062842,0.020156,-0.620748,-0.009135,0.000000,-0.567304
1601917408.728562,0.000000,0.000000,-0.800000,-0.062842,0.020156,-0.620748,-0.008242,0.000000,-0.641081
1601917408.828904,0.000000,0.000000,-0.800000,0.012744,-0.003142,-0.483458,-0.005503,0.000000,-0.859303
1601917408.928561,0.000000,0.000000,-0.800000,-0.068063,0.017121,-0.492867,0.000000,0.000000,-0.906280
1601917409.028230,0.000000,0.000000,-0.800000,-0.054096,0.017408,-0.622651,0.003664,0.000000,-0.771278
1601917409.128267,0.000000,0.000000,-0.800000,-0.051522,0.016632,-0.624495,0.007308,0.000000,-0.740447
1601917409.228422,0.000000,0.000000,-0.800000,-0.008681,0.002740,-0.611518,0.004597,0.000000,-0.769368
1601917409.328909,0.000000,0.000000,-0.800000,-0.008681,0.002740,-0.611518,-0.006369,0.000000,-0.818906
1601917409.428552,0.000000,0.000000,-0.800000,-0.016051,0.004758,-0.576347,-0.011049,0.000000,-0.765682
1601917409.528945,0.000000,0.000000,-0.800000,-0.016051,0.004758,-0.576347,-0.012827,0.000000,-0.723306
1601917409.628682,0.000000,0.000000,-0.800000,-0.016051,0.004758,-0.576347,-0.011870,0.000000,-0.773739
1601917409.728436,0.000000,0.000000,-0.800000,0.010368,-0.002961,-0.556440,-0.010082,0.000000,-0.805619
1601917409.828394,0.000000,0.000000,-0.800000,-0.103863,0.030209,-0.566096,-0.010083,0.000000,-0.747768
1601917409.928324,0.000000,0.000000,-0.800000,-0.103863,0.030209,-0.566096,-0.007303,0.000000,-0.749478
1601917410.029003,0.000000,0.000000,-0.800000,-0.001470,0.000541,-0.704738,-0.003678,0.000000,-0.755056
1601917410.128894,0.000000,0.000000,-0.800000,-0.001470,0.000541,-0.704738,-0.004579,0.000000,-0.756698
1601917410.228433,0.000000,0.000000,-0.800000,-0.044761,0.013550,-0.587912,-0.009147,0.000000,-0.731784
1601917410.328555,0.000000,0.000000,-0.800000,-0.044761,0.013550,-0.587912,-0.008252,0.000000,-0.747955
1601917410.429114,0.000000,0.000000,-0.800000,0.035676,-0.010296,-0.561911,-0.014646,0.000000,-0.761213
1601917410.528631,0.000000,0.000000,-0.800000,0.035676,-0.010296,-0.561911,-0.010972,0.000000,-0.741111
1601917410.628486,0.000000,0.000000,-0.800000,-0.036062,0.010633,-0.573466,-0.000000,0.000000,-0.692918
1601917410.728549,0.000000,0.000000,-0.800000,-0.079533,0.024923,-0.607348,0.002757,0.000000,-0.759376
1601917410.828403,0.000000,0.000000,-0.800000,-0.079533,0.024923,-0.607348,0.001821,0.000000,-0.785760
1601917410.929105,0.000000,0.000000,-0.800000,-0.101526,0.030548,-0.584546,-0.006432,0.000000,-0.788279
1601917411.028872,0.000000,0.000000,-0.800000,-0.101526,0.030548,-0.584546,-0.014510,0.000000,-0.725495
1601917411.128416,0.000000,0.000000,-0.800000,-0.085237,0.027889,-0.632428,-0.012009,0.000000,-0.704979
1601917411.230145,0.000000,0.000000,-0.800000,-0.085237,0.027889,-0.632428,-0.005510,0.000000,-0.763633
1601917411.328761,0.000000,0.000000,-0.800000,-0.085237,0.027889,-0.632428,0.000916,0.000000,-0.775951
1601917411.428343,0.000000,0.000000,-0.800000,-0.075263,0.022394,-0.578390,0.000000,0.000000,-0.750752
1601917411.528322,0.000000,0.000000,-0.800000,-0.075263,0.022394,-0.578390,-0.001829,0.000000,-0.770070
1601917411.628795,0.000000,0.000000,-0.800000,-0.081977,0.026317,-0.621266,-0.009174,0.000000,-0.801501
1601917411.728746,0.000000,0.000000,-0.800000,-0.081977,0.026317,-0.621266,-0.013739,0.000000,-0.805079
1601917411.828763,0.000000,0.000000,-0.800000,-0.129597,0.044085,-0.655783,-0.010068,0.000000,-0.746699
1601917411.928297,0.000000,0.000000,-0.800000,-0.129597,0.044085,-0.655783,0.003670,0.000000,-0.743589
1601917412.028298,0.000000,0.000000,-0.800000,0.026409,-0.007962,-0.585615,0.009126,0.000000,-0.768475
1601917412.128284,0.000000,0.000000,-0.800000,-0.088604,0.027927,-0.610667,0.010087,0.000000,-0.815610
1601917412.229012,0.000000,0.000000,-0.800000,-0.056107,0.015262,-0.531173,-0.001833,0.000000,-0.877725
1601917412.328402,0.000000,0.000000,-0.800000,-0.056107,0.015262,-0.531173,-0.011871,0.000000,-0.812236
1601917412.428519,0.000000,0.000000,-0.800000,-0.097215,0.032543,-0.646045,-0.011919,0.000000,-0.738302
1601917412.528489,0.000000,0.000000,0.000000,-0.097215,0.032543,-0.646045,-0.011021,0.000000,-0.696081
1601917412.628364,0.000000,0.000000,0.000000,-0.059718,0.018808,-0.610216,0.083171,0.000000,0.043293
1601917412.728422,0.000000,0.000000,0.000000,-0.059718,0.018808,-0.610216,0.013722,0.000000,0.004815
1601917412.828363,0.000000,0.000000,0.000000,0.163233,-0.037409,-0.450572,0.011896,0.000000,0.033712
1601917412.929257,0.000000,0.000000,0.000000,0.163233,-0.037409,-0.450572,0.003664,0.000000,0.009643
1601917413.029036,0.000000,0.000000,0.000000,0.163233,-0.037409,-0.450572,0.000000,0.000000,0.000000
1601917413.128352,0.000000,0.000000,0.000000,0.076738,0.002543,0.066254,0.000000,0.000000,0.000000
1601917413.228374,0.000000,0.000000,0.000000,0.076738,0.002543,0.066254,0.000000,0.000000,0.000000
1601917413.328334,0.000000,0.000000,0.000000,-0.008573,0.000038,-0.008821,0.000000,0.000000,0.000000
1601917413.428961,0.000000,0.000000,0.000000,0.001378,0.000020,0.028602,0.000000,0.000000,0.000000
1601917413.528688,0.000000,0.000000,0.000000,0.001378,0.000020,0.028602,0.000000,0.000000,0.000000
1601917413.628442,0.000000,0.000000,0.000000,0.070327,-0.001175,-0.033411,0.000000,0.000000,0.000000
1601917413.728372,0.000000,0.000000,0.000000,0.070327,-0.001175,-0.033411,0.000000,0.000000,0.000000
1601917413.828919,0.000000,0.000000,0.000000,-0.101333,-0.001960,0.038686,0.000000,0.000000,0.000000
1601917413.928580,0.000000,0.000000,0.000000,0.075962,-0.000951,-0.025031,0.000000,0.000000,0.000000
1601917414.028515,0.000000,0.000000,0.000000,0.007069,0.000052,0.014773,0.000000,0.000000,0.000000
1601917414.128480,0.000000,0.000000,0.000000,0.007069,0.000052,0.014773,0.000000,0.000000,0.000000
1601917414.228329,0.000000,0.000000,0.000000,0.000601,0.000004,0.014699,0.000000,0.000000,0.000000
1601917414.328439,0.000000,0.000000,0.000000,-0.004769,0.000066,-0.027784,0.000000,0.000000,0.000000
1601917414.428411,0.000000,0.000000,0.000000,-0.004769,0.000066,-0.027784,0.000000,0.000000,0.000000
1601917414.529140,0.000000,0.000000,0.000000,-0.011795,-0.000174,0.029510,0.000000,0.000000,0.000000
1601917414.629142,0.000000,0.000000,0.000000,-0.011795,-0.000174,0.029510,0.000000,0.000000,0.000000
1601917414.728527,0.000000,0.000000,0.000000,-0.011795,-0.000174,0.029510,0.000000,0.000000,0.000000
1601917414.828411,0.000000,0.000000,0.000000,-0.007174,-0.000004,0.001153,0.000000,0.000000,0.000000
1601917414.928378,0.000000,0.000000,0.000000,0.035185,-0.000444,-0.025237,0.000000,0.000000,0.000000
1601917415.028322,0.000000,0.000000,0.000000,0.035185,-0.000444,-0.025237,0.000000,0.000000,0.000000
1601917415.128731,0.000000,0.000000,0.000000,-0.066227,-0.001191,0.035966,0.000000,0.000000,0.000000
1601917415.228443,0.000000,0.000000,0.000000,-0.066227,-0.001191,0.035966,0.000000,0.000000,0.000000
1601917415.328440,0.000000,0.000000,0.000000,0.040379,-0.000288,-0.014278,0.000000,0.000000,0.000000
1601917415.428347,0.000000,0.000000,0.000000,0.040379,-0.000288,-0.014278,0.000000,0.000000,0.000000
1601917415.528822,0.000000,0.000000,0.000000,0.027902,-0.000224,-0.016085,0.000000,0.000000,0.000000
1601917415.628549,0.000000,0.000000,0.000000,0.027902,-0.000224,-0.016085,0.000000,0.000000,0.000000
1601917415.728540,0.000000,0.000000,0.000000,-0.016349,-0.000249,0.030435,0.000000,0.000000,0.000000
1601917415.828940,0.000000,0.000000,0.000000,-0.016349,-0.000249,0.030435,0.000000,0.000000,0.000000
1601917415.928284,0.000000,0.000000,0.000000,0.002419,-0.000006,-0.004719,0.000000,0.000000,0.000000
1601917416.028435,0.000000,0.000000,0.000000,-0.008532,0.000114,-0.026616,0.000000,0.000000,0.000000
1601917416.128405,0.000000,0.000000,0.000000,0.040674,-0.000123,-0.006055,0.000000,0.000000,0.000000
1601917416.228392,0.000000,0.000000,0.000000,0.025023,-0.000001,-0.000097,0.000000,0.000000,0.000000
1601917416.329040,0.000000,0.000000,0.000000,0.025023,-0.000001,-0.000097,0.000000,0.000000,0.000000
1601917416.428964,0.000000,0.000000,0.000000,0.025023,-0.000001,-0.000097,0.000000,0.000000,0.000000
1601917416.528329,0.000000,0.000000,0.000000,-0.079048,-0.000271,0.006856,0.000000,0.000000,0.000000
1601917416.629277,0.000000,0.000000,0.000000,0.022991,-0.000001,-0.000071,0.000000,0.000000,0.000000
1601917416.728892,0.000000,0.000000,0.000000,0.022991,-0.000001,-0.000071,0.000000,0.000000,0.000000
1601917416.828437,0.000000,0.000000,0.000000,0.024142,0.000072,0.005926,0.000000,0.000000,0.000000
1601917416.928487,0.000000,0.000000,0.000000,0.024142,0.000072,0.005926,0.000000,0.000000,0.000000
1601917417.028355,0.000000,0.000000,0.000000,-0.017729,-0.000037,0.004203,0.000000,0.000000,0.000000
1601917417.129257,0.000000,0.000000,0.000000,-0.017729,-0.000037,0.004203,0.000000,0.000000,0.000000
1601917417.228902,0.000000,0.000000,0.000000,-0.017729,-0.000037,0.004203,0.000000,0.000000,0.000000
1601917417.329300,0.000000,0.000000,0.000000,0.007299,-0.000060,-0.016338,0.000000,0.000000,0.000000
1601917417.429055,0.000000,0.000000,0.000000,0.007299,-0.000060,-0.016338,0.000000,0.000000,0.000000
1601917417.528792,0.000000,0.000000,0.000000,-0.047254,-0.000203,0.008596,0.000000,0.000000,0.000000
1601917417.628442,0.000000,0.000000,0.000000,-0.047254,-0.000203,0.008596,0.000000,0.000000,0.000000
